booking_id,package_id,user_id,booking_date,travel_date,lead_time_days,group_size,final_price_paid
BKG02361,PKG0047,USR0100,2025-08-02,2025-09-01,30,6,150650
BKG02362,PKG0024,USR0345,2025-08-01,2025-10-30,90,4,64210
BKG02363,PKG0029,USR0090,2024-05-11,2024-05-16,5,3,93040
BKG02364,PKG0028,USR0382,2024-09-22,2024-10-07,15,4,60750
BKG02365,PKG0040,USR0292,2025-06-19,2025-07-19,30,5,103890
BKG02366,PKG0047,USR0374,2024-07-15,2024-08-14,30,2,54270
BKG02367,PKG0041,USR0348,2025-06-29,2025-12-26,180,5,43670
BKG02368,PKG0032,USR0315,2025-07-27,2025-09-10,45,2,46020
BKG02369,PKG0034,USR0233,2025-03-13,2025-04-27,45,2,92230
BKG02370,PKG0015,USR0329,2024-02-23,2024-04-08,45,4,32760
BKG02371,PKG0022,USR0166,2025-02-20,2025-02-25,5,2,19940
BKG02372,PKG0041,USR0141,2025-06-14,2025-07-14,30,8,60450
BKG02373,PKG0010,USR0239,2025-06-13,2025-07-28,45,2,28500
BKG02374,PKG0038,USR0389,2024-08-17,2024-10-01,45,2,145680
BKG02375,PKG0008,USR0025,2025-03-06,2025-06-04,90,5,175330
BKG02376,PKG0018,USR0273,2024-01-06,2024-04-05,90,2,25820
BKG02377,PKG0005,USR0201,2024-03-24,2024-04-23,30,3,77170
BKG02378,PKG0052,USR0293,2024-08-19,2024-09-03,15,2,22610
BKG02379,PKG0022,USR0354,2024-03-17,2024-04-16,30,4,36830
BKG02380,PKG0008,USR0128,2024-12-03,2024-12-18,15,1,46660
BKG02381,PKG0031,USR0160,2025-10-02,2025-10-17,15,8,263160
BKG02382,PKG0041,USR0050,2025-03-18,2025-03-28,10,2,21390
BKG02383,PKG0001,USR0013,2024-12-08,2025-02-06,60,1,43620
BKG02384,PKG0003,USR0129,2025-04-29,2025-05-14,15,4,621120
BKG02385,PKG0031,USR0123,2024-02-25,2024-04-25,60,6,190380
BKG02386,PKG0045,USR0171,2024-08-30,2024-12-28,120,1,32600
BKG02387,PKG0043,USR0038,2025-09-26,2025-10-06,10,10,295170
BKG02388,PKG0042,USR0225,2025-10-02,2025-10-22,20,5,237810
BKG02389,PKG0043,USR0229,2024-03-28,2024-07-26,120,4,97390
BKG02390,PKG0043,USR0032,2025-01-21,2025-07-20,180,1,22030
BKG02391,PKG0045,USR0161,2024-03-07,2024-03-17,10,4,137290
BKG02392,PKG0012,USR0066,2025-03-28,2025-06-26,90,3,128670
BKG02393,PKG0043,USR0029,2025-03-18,2025-04-17,30,6,177820
BKG02394,PKG0052,USR0034,2024-02-27,2024-02-29,2,2,30810
BKG02395,PKG0049,USR0287,2025-01-25,2025-03-11,45,2,58650
BKG02396,PKG0004,USR0206,2025-02-24,2025-05-25,90,2,17500
BKG02397,PKG0030,USR0120,2025-09-30,2026-01-28,120,8,649560
BKG02398,PKG0001,USR0006,2025-04-20,2025-04-25,5,3,197470
BKG02399,PKG0021,USR0220,2025-09-26,2025-10-11,15,3,64800
BKG02400,PKG0054,USR0052,2024-01-27,2024-02-16,20,4,72850
BKG02401,PKG0059,USR0233,2025-08-24,2025-09-23,30,3,69920
BKG02402,PKG0048,USR0099,2024-01-13,2024-04-12,90,1,9410
BKG02403,PKG0001,USR0305,2025-08-30,2025-09-01,2,4,254740
BKG02404,PKG0054,USR0100,2024-05-09,2024-05-11,2,2,60720
BKG02405,PKG0020,USR0327,2024-12-29,2025-01-28,30,3,84200
BKG02406,PKG0019,USR0216,2025-09-27,2025-10-12,15,2,71830
BKG02407,PKG0036,USR0228,2024-05-20,2024-07-04,45,5,27160
BKG02408,PKG0058,USR0023,2024-11-15,2024-12-30,45,1,29610
BKG02409,PKG0054,USR0300,2025-01-01,2025-01-16,15,2,53240
BKG02410,PKG0010,USR0160,2025-07-08,2025-07-23,15,2,34480
BKG02411,PKG0025,USR0398,2025-04-25,2025-04-30,5,1,17660
BKG02412,PKG0039,USR0159,2024-10-25,2025-02-22,120,2,26270
BKG02413,PKG0034,USR0189,2025-06-14,2025-07-14,30,2,74890
BKG02414,PKG0045,USR0301,2024-05-28,2024-05-30,2,6,300260
BKG02415,PKG0027,USR0030,2025-07-26,2025-08-15,20,2,17130
BKG02416,PKG0025,USR0028,2024-07-19,2024-07-24,5,2,27340
BKG02417,PKG0012,USR0103,2024-07-25,2024-10-23,90,2,89710
BKG02418,PKG0035,USR0036,2025-05-02,2025-06-16,45,2,10150
BKG02419,PKG0010,USR0356,2025-04-23,2025-05-23,30,6,105160
BKG02420,PKG0030,USR0308,2025-08-15,2025-08-30,15,2,200370
BKG02421,PKG0015,USR0290,2025-09-22,2025-09-27,5,4,31640
BKG02422,PKG0056,USR0154,2024-06-15,2024-06-30,15,6,237850
BKG02423,PKG0015,USR0054,2024-02-13,2024-02-23,10,6,45520
BKG02424,PKG0057,USR0254,2024-01-04,2024-01-24,20,2,31890
BKG02425,PKG0019,USR0328,2024-08-23,2024-09-22,30,8,227610
BKG02426,PKG0044,USR0239,2024-09-01,2024-09-16,15,2,138070
BKG02427,PKG0025,USR0247,2024-12-05,2024-12-20,15,2,30660
BKG02428,PKG0028,USR0379,2025-02-13,2025-02-23,10,5,70050
BKG02429,PKG0012,USR0095,2024-01-07,2024-01-22,15,1,62970
BKG02430,PKG0006,USR0186,2025-01-01,2025-06-30,180,2,17370
BKG02431,PKG0038,USR0016,2024-05-25,2024-06-24,30,2,152920
BKG02432,PKG0030,USR0149,2025-08-22,2025-09-21,30,4,373940
BKG02433,PKG0030,USR0392,2024-01-31,2024-03-01,30,10,864500
BKG02434,PKG0055,USR0102,2024-06-27,2024-07-12,15,2,33410
BKG02435,PKG0019,USR0113,2024-06-27,2024-09-25,90,2,53210
BKG02436,PKG0009,USR0174,2024-09-08,2024-10-23,45,4,45690
BKG02437,PKG0052,USR0092,2024-06-29,2024-08-13,45,2,18990
BKG02438,PKG0040,USR0135,2024-01-22,2024-02-21,30,2,38090
BKG02439,PKG0021,USR0347,2024-04-23,2024-07-22,90,4,58410
BKG02440,PKG0051,USR0174,2024-11-08,2024-11-23,15,2,47060
BKG02441,PKG0011,USR0234,2025-01-16,2025-03-02,45,5,208390
BKG02442,PKG0039,USR0339,2025-06-23,2025-10-21,120,2,28410
BKG02443,PKG0013,USR0320,2024-03-07,2024-04-21,45,8,190620
BKG02444,PKG0008,USR0061,2024-05-13,2024-05-18,5,3,164870
BKG02445,PKG0048,USR0098,2025-01-22,2025-01-27,5,6,76670
BKG02446,PKG0028,USR0356,2025-09-05,2025-10-20,45,4,47490
BKG02447,PKG0054,USR0220,2024-09-07,2024-09-12,5,3,77870
BKG02448,PKG0040,USR0024,2025-08-24,2025-08-26,2,2,51190
BKG02449,PKG0059,USR0097,2024-10-28,2024-12-12,45,2,56300
BKG02450,PKG0013,USR0077,2024-02-24,2024-08-22,180,3,55850
BKG02451,PKG0053,USR0323,2024-05-09,2024-05-14,5,10,468970
BKG02452,PKG0055,USR0261,2025-05-15,2025-05-30,15,3,69390
BKG02453,PKG0023,USR0108,2025-04-26,2025-07-25,90,1,62640
BKG02454,PKG0027,USR0340,2024-06-20,2024-07-20,30,3,22550
BKG02455,PKG0047,USR0261,2025-06-05,2025-06-25,20,3,84440
BKG02456,PKG0052,USR0192,2025-04-20,2025-10-17,180,3,26490
BKG02457,PKG0028,USR0092,2025-01-17,2025-02-01,15,4,55960
BKG02458,PKG0017,USR0270,2025-05-21,2025-11-17,180,2,38850
BKG02459,PKG0049,USR0243,2025-02-14,2025-03-01,15,2,77000
BKG02460,PKG0028,USR0327,2025-08-20,2025-10-04,45,2,30340
BKG02461,PKG0021,USR0333,2024-08-12,2024-09-26,45,2,36710
BKG02462,PKG0050,USR0104,2024-08-28,2024-09-12,15,3,20100
BKG02463,PKG0025,USR0203,2025-03-11,2025-04-10,30,4,46390
BKG02464,PKG0020,USR0194,2025-01-18,2025-03-04,45,5,120240
BKG02465,PKG0051,USR0131,2024-05-17,2024-06-06,20,4,56240
BKG02466,PKG0052,USR0385,2025-03-31,2025-04-15,15,2,31740
BKG02467,PKG0059,USR0266,2025-08-20,2025-10-04,45,2,46780
BKG02468,PKG0028,USR0022,2025-09-28,2025-10-13,15,5,73510
BKG02469,PKG0041,USR0173,2025-04-23,2025-04-28,5,3,34810
BKG02470,PKG0045,USR0222,2025-05-24,2025-08-22,90,2,60180
BKG02471,PKG0007,USR0163,2024-01-26,2024-03-11,45,4,33430
BKG02472,PKG0030,USR0092,2024-09-28,2024-10-03,5,3,358070
BKG02473,PKG0006,USR0331,2024-03-25,2024-04-04,10,3,36610
BKG02474,PKG0047,USR0151,2025-06-09,2025-06-19,10,6,181010
BKG02475,PKG0052,USR0280,2024-10-10,2024-11-09,30,3,32530
BKG02476,PKG0033,USR0117,2024-03-14,2024-07-12,120,4,74450
BKG02477,PKG0049,USR0185,2024-07-24,2024-10-22,90,1,30770
BKG02478,PKG0006,USR0171,2024-12-03,2025-02-01,60,6,49730
BKG02479,PKG0047,USR0129,2024-10-08,2024-10-23,15,4,128610
BKG02480,PKG0040,USR0098,2024-05-21,2024-06-20,30,6,123970
BKG02481,PKG0035,USR0386,2025-07-10,2025-07-20,10,8,38130
BKG02482,PKG0006,USR0134,2024-11-02,2025-03-02,120,8,60820
BKG02483,PKG0043,USR0145,2025-02-17,2025-04-03,45,2,62460
BKG02484,PKG0042,USR0208,2024-01-13,2024-03-13,60,5,191570
BKG02485,PKG0001,USR0242,2024-06-01,2024-07-01,30,5,233420
BKG02486,PKG0008,USR0204,2024-08-02,2024-08-04,2,2,109140
BKG02487,PKG0010,USR0243,2025-08-24,2025-09-23,30,2,31230
BKG02488,PKG0028,USR0283,2025-04-17,2025-05-17,30,10,142120
BKG02489,PKG0053,USR0175,2024-11-16,2024-12-06,20,1,40540
BKG02490,PKG0022,USR0097,2025-03-03,2025-04-17,45,3,27410
BKG02491,PKG0016,USR0108,2025-07-25,2025-08-09,15,2,85420
BKG02492,PKG0010,USR0016,2025-08-14,2025-11-12,90,3,43050
BKG02493,PKG0010,USR0066,2024-01-10,2024-05-09,120,3,44530
BKG02494,PKG0018,USR0256,2024-12-29,2025-01-28,30,8,114620
BKG02495,PKG0052,USR0174,2025-03-11,2025-03-31,20,2,19990
BKG02496,PKG0056,USR0352,2025-07-04,2025-12-31,180,2,69090
BKG02497,PKG0024,USR0154,2024-01-24,2024-04-23,90,5,101020
BKG02498,PKG0023,USR0291,2024-05-22,2024-06-11,20,2,130260
BKG02499,PKG0055,USR0079,2024-12-04,2025-01-18,45,3,57860
BKG02500,PKG0056,USR0291,2025-09-09,2025-10-09,30,2,73150
BKG02501,PKG0048,USR0312,2025-02-04,2025-02-24,20,2,15140
BKG02502,PKG0051,USR0196,2025-02-04,2025-03-06,30,4,55330
BKG02503,PKG0016,USR0033,2024-07-11,2024-08-25,45,4,125070
BKG02504,PKG0029,USR0244,2025-08-06,2025-12-04,120,3,66760
BKG02505,PKG0001,USR0232,2024-11-07,2024-11-17,10,3,203730
BKG02506,PKG0041,USR0048,2025-07-20,2025-10-18,90,2,15720
BKG02507,PKG0024,USR0091,2025-09-09,2025-12-08,90,4,67870
BKG02508,PKG0027,USR0251,2024-07-22,2024-08-21,30,2,15560
BKG02509,PKG0011,USR0036,2025-01-30,2025-04-30,90,2,95020
BKG02510,PKG0016,USR0146,2024-10-25,2025-02-22,120,4,105860
BKG02511,PKG0035,USR0338,2025-04-10,2025-07-09,90,6,23890
BKG02512,PKG0043,USR0030,2024-01-12,2024-01-17,5,1,44200
BKG02513,PKG0007,USR0088,2025-02-24,2025-04-25,60,6,52140
BKG02514,PKG0055,USR0201,2024-04-23,2024-06-22,60,3,45910
BKG02515,PKG0023,USR0067,2025-05-04,2025-05-06,2,2,224490
BKG02516,PKG0043,USR0381,2024-07-30,2024-09-13,45,2,59460
BKG02517,PKG0019,USR0067,2024-11-13,2024-12-03,20,1,35880
BKG02518,PKG0028,USR0222,2025-05-01,2025-06-15,45,5,66670
BKG02519,PKG0038,USR0082,2024-11-13,2024-11-15,2,2,226050
BKG02520,PKG0033,USR0301,2025-04-14,2025-07-13,90,2,43440
BKG02521,PKG0016,USR0142,2024-05-26,2024-06-15,20,5,155530
BKG02522,PKG0026,USR0229,2025-02-12,2025-02-27,15,4,146450
BKG02523,PKG0046,USR0310,2025-06-22,2025-08-06,45,3,81250
BKG02524,PKG0002,USR0169,2025-05-17,2025-09-14,120,3,23390
BKG02525,PKG0051,USR0236,2024-02-10,2024-02-15,5,2,40820
BKG02526,PKG0041,USR0378,2025-04-12,2025-04-22,10,4,44360
BKG02527,PKG0049,USR0178,2024-10-31,2024-11-10,10,3,129080
BKG02528,PKG0013,USR0201,2024-06-28,2024-07-13,15,5,131490
BKG02529,PKG0008,USR0213,2025-09-24,2025-10-04,10,4,195440
BKG02530,PKG0034,USR0376,2025-01-28,2025-02-17,20,4,160090
BKG02531,PKG0007,USR0338,2025-08-05,2025-08-25,20,2,18190
BKG02532,PKG0042,USR0049,2024-02-14,2024-05-14,90,8,377830
BKG02533,PKG0019,USR0123,2024-06-10,2024-06-30,20,2,58150
BKG02534,PKG0059,USR0141,2025-07-04,2025-07-24,20,3,70750
BKG02535,PKG0018,USR0150,2024-03-09,2024-05-08,60,2,27230
BKG02536,PKG0047,USR0358,2024-08-10,2024-08-20,10,6,183190
BKG02537,PKG0023,USR0253,2025-07-20,2025-09-03,45,1,59500
BKG02538,PKG0016,USR0063,2024-03-19,2024-05-03,45,1,40540
BKG02539,PKG0031,USR0387,2024-11-29,2024-12-09,10,10,411340
BKG02540,PKG0041,USR0210,2024-09-15,2024-11-14,60,4,37670
BKG02541,PKG0008,USR0107,2025-04-18,2025-06-02,45,4,158280
BKG02542,PKG0021,USR0014,2025-04-17,2025-04-27,10,10,236340
BKG02543,PKG0008,USR0196,2025-02-12,2025-02-27,15,2,93170
BKG02544,PKG0014,USR0100,2024-01-11,2024-02-10,30,2,11910
BKG02545,PKG0023,USR0129,2024-05-19,2024-06-08,20,4,268500
BKG02546,PKG0051,USR0168,2025-04-20,2025-06-04,45,2,31820
BKG02547,PKG0008,USR0249,2024-03-25,2024-09-21,180,2,75880
BKG02548,PKG0016,USR0281,2025-03-24,2025-04-13,20,8,296570
BKG02549,PKG0007,USR0072,2024-10-12,2025-02-09,120,6,40520
BKG02550,PKG0037,USR0083,2024-01-19,2024-03-04,45,2,66210
BKG02551,PKG0058,USR0311,2024-10-28,2025-02-25,120,5,111480
BKG02552,PKG0019,USR0064,2025-02-04,2025-02-24,20,2,60160
BKG02553,PKG0007,USR0087,2024-01-12,2024-01-17,5,4,51250
BKG02554,PKG0047,USR0347,2025-03-27,2025-05-11,45,2,62030
BKG02555,PKG0006,USR0184,2024-02-05,2024-02-07,2,1,13870
BKG02556,PKG0034,USR0346,2025-03-28,2025-04-17,20,6,276380
BKG02557,PKG0009,USR0357,2025-06-19,2025-07-04,15,4,54330
BKG02558,PKG0023,USR0329,2024-04-15,2024-06-14,60,2,118860
BKG02559,PKG0027,USR0200,2025-03-30,2025-04-29,30,2,20570
BKG02560,PKG0026,USR0027,2024-02-19,2024-02-24,5,3,119020
BKG02561,PKG0044,USR0396,2024-07-25,2024-07-30,5,2,144250
BKG02562,PKG0031,USR0128,2024-09-01,2024-10-31,60,4,110920
BKG02563,PKG0031,USR0103,2025-03-07,2025-07-05,120,5,120920
BKG02564,PKG0003,USR0015,2024-12-11,2025-01-10,30,5,720720
BKG02565,PKG0020,USR0099,2024-03-05,2024-04-04,30,2,58100
BKG02566,PKG0026,USR0113,2024-04-08,2024-05-23,45,5,185280
BKG02567,PKG0004,USR0341,2024-06-20,2024-07-10,20,5,36590
BKG02568,PKG0022,USR0023,2024-04-20,2024-06-04,45,2,15460
BKG02569,PKG0035,USR0168,2024-07-13,2024-08-12,30,2,9890
BKG02570,PKG0054,USR0320,2025-07-08,2025-07-10,2,4,103740
BKG02571,PKG0049,USR0203,2024-05-03,2024-05-08,5,4,201300
BKG02572,PKG0045,USR0119,2024-12-31,2025-02-14,45,3,92500
BKG02573,PKG0033,USR0166,2025-02-15,2025-04-01,45,10,258190
BKG02574,PKG0048,USR0335,2025-02-02,2025-02-17,15,4,37640
BKG02575,PKG0015,USR0109,2024-03-08,2024-07-06,120,3,17410
BKG02576,PKG0025,USR0337,2025-09-30,2025-10-15,15,4,42180
BKG02577,PKG0019,USR0189,2024-08-11,2024-09-10,30,3,85180
BKG02578,PKG0010,USR0211,2025-09-05,2025-09-10,5,3,62360
BKG02579,PKG0028,USR0256,2024-04-14,2024-04-24,10,3,55390
BKG02580,PKG0046,USR0365,2025-08-05,2025-08-15,10,8,270560
BKG02581,PKG0053,USR0088,2024-04-07,2024-04-22,15,2,83910
BKG02582,PKG0012,USR0308,2025-02-01,2025-02-11,10,2,97100
BKG02583,PKG0006,USR0348,2024-05-16,2024-07-15,60,3,26840
BKG02584,PKG0031,USR0171,2024-11-21,2025-01-20,60,4,119750
BKG02585,PKG0038,USR0342,2024-12-09,2024-12-29,20,2,166940
BKG02586,PKG0047,USR0010,2025-08-22,2025-09-21,30,5,115890
BKG02587,PKG0037,USR0230,2024-08-26,2024-10-10,45,4,146510
BKG02588,PKG0044,USR0258,2024-01-14,2024-07-12,180,4,190760
BKG02589,PKG0026,USR0120,2024-05-07,2024-05-22,15,5,189330
BKG02590,PKG0005,USR0159,2025-03-14,2025-03-24,10,4,101410
BKG02591,PKG0048,USR0388,2024-03-22,2024-07-20,120,2,14160
BKG02592,PKG0042,USR0031,2025-05-25,2025-06-04,10,2,104190
BKG02593,PKG0006,USR0152,2025-01-19,2025-02-18,30,5,44720
BKG02594,PKG0012,USR0105,2024-08-31,2024-09-20,20,3,137660
BKG02595,PKG0036,USR0372,2025-03-30,2025-05-14,45,10,70880
BKG02596,PKG0044,USR0379,2024-05-17,2024-08-15,90,6,280020
BKG02597,PKG0049,USR0143,2024-02-10,2024-02-25,15,1,38510
BKG02598,PKG0001,USR0267,2025-02-28,2025-03-05,5,2,118250
BKG02599,PKG0053,USR0332,2024-01-25,2024-03-25,60,2,54770
BKG02600,PKG0045,USR0118,2024-12-05,2024-12-10,5,2,95580
BKG02601,PKG0057,USR0176,2025-07-06,2026-01-02,180,3,41690
BKG02602,PKG0049,USR0028,2024-09-11,2024-10-01,20,2,64210
BKG02603,PKG0008,USR0352,2024-08-15,2024-08-30,15,2,94800
BKG02604,PKG0001,USR0312,2025-06-17,2025-06-27,10,2,105870
BKG02605,PKG0024,USR0165,2024-01-07,2024-01-12,5,5,146560
BKG02606,PKG0032,USR0034,2024-03-12,2024-03-27,15,3,79770
BKG02607,PKG0031,USR0099,2024-05-24,2024-05-26,2,2,97270
BKG02608,PKG0058,USR0105,2024-06-26,2024-09-24,90,3,65420
BKG02609,PKG0024,USR0304,2024-07-28,2024-10-26,90,1,16880
BKG02610,PKG0010,USR0121,2025-03-12,2025-04-26,45,6,104000
BKG02611,PKG0052,USR0372,2024-06-17,2024-06-19,2,4,48600
BKG02612,PKG0042,USR0370,2025-03-10,2025-03-25,15,1,52500
BKG02613,PKG0001,USR0091,2024-11-06,2024-11-26,20,4,213240
BKG02614,PKG0042,USR0147,2024-07-25,2024-08-04,10,5,267800
BKG02615,PKG0032,USR0140,2025-05-07,2025-05-22,15,2,62910
BKG02616,PKG0005,USR0041,2025-01-03,2025-05-03,120,2,40490
BKG02617,PKG0040,USR0204,2025-04-27,2025-06-11,45,8,142750
BKG02618,PKG0057,USR0226,2025-09-16,2025-09-26,10,4,63010
BKG02619,PKG0008,USR0377,2024-06-08,2024-07-23,45,4,130540
BKG02620,PKG0028,USR0247,2025-01-25,2025-05-25,120,2,27250
BKG02621,PKG0049,USR0219,2024-11-03,2025-03-03,120,4,109960
BKG02622,PKG0016,USR0305,2025-07-20,2025-09-18,60,5,150660
BKG02623,PKG0042,USR0373,2025-01-24,2025-02-08,15,4,197720
BKG02624,PKG0011,USR0238,2024-10-17,2024-10-22,5,4,204790
BKG02625,PKG0005,USR0193,2025-05-07,2025-05-27,20,4,90930
BKG02626,PKG0014,USR0037,2025-04-25,2025-05-15,20,4,24870
BKG02627,PKG0039,USR0101,2024-07-13,2024-07-28,15,8,123660
BKG02628,PKG0060,USR0003,2025-05-27,2025-09-24,120,1,5030
BKG02629,PKG0005,USR0374,2025-05-18,2025-08-16,90,2,35720
BKG02630,PKG0011,USR0208,2025-02-08,2025-04-09,60,2,79900
BKG02631,PKG0033,USR0381,2025-05-16,2025-08-14,90,3,62330
BKG02632,PKG0005,USR0158,2025-08-25,2025-09-04,10,4,99840
BKG02633,PKG0015,USR0037,2024-02-09,2024-02-24,15,10,67500
BKG02634,PKG0028,USR0064,2025-08-02,2025-11-30,120,2,27050
BKG02635,PKG0034,USR0084,2025-03-22,2025-06-20,90,8,269830
BKG02636,PKG0016,USR0131,2024-12-22,2025-01-06,15,10,409750
BKG02637,PKG0060,USR0261,2025-01-12,2025-01-22,10,3,21420
BKG02638,PKG0009,USR0357,2025-01-29,2025-02-08,10,8,109800
BKG02639,PKG0033,USR0218,2024-09-05,2024-09-20,15,4,100090
BKG02640,PKG0059,USR0245,2025-01-05,2025-03-06,60,5,95180
BKG02641,PKG0031,USR0324,2024-01-29,2024-02-18,20,3,95650
BKG02642,PKG0040,USR0358,2024-05-31,2024-06-10,10,2,44640
BKG02643,PKG0059,USR0134,2024-05-30,2024-07-14,45,2,41500
BKG02644,PKG0041,USR0131,2025-08-15,2025-09-14,30,2,16260
BKG02645,PKG0028,USR0340,2024-01-13,2024-01-18,5,6,110270
BKG02646,PKG0054,USR0060,2025-01-28,2025-07-27,180,1,15500
BKG02647,PKG0019,USR0204,2024-03-23,2024-05-07,45,10,309830
BKG02648,PKG0058,USR0266,2025-03-09,2025-07-07,120,8,166130
BKG02649,PKG0040,USR0085,2024-09-15,2024-09-25,10,3,64840
BKG02650,PKG0055,USR0355,2025-06-29,2025-07-01,2,4,79240
BKG02651,PKG0028,USR0338,2025-08-23,2025-10-07,45,10,115220
BKG02652,PKG0020,USR0158,2024-04-01,2024-05-16,45,4,119760
BKG02653,PKG0045,USR0056,2024-12-18,2024-12-20,2,3,139760
BKG02654,PKG0048,USR0074,2024-08-02,2024-08-12,10,6,56050
BKG02655,PKG0004,USR0384,2024-11-11,2024-12-01,20,4,36970
BKG02656,PKG0059,USR0004,2025-05-18,2025-08-16,90,10,196610
BKG02657,PKG0048,USR0001,2025-03-03,2025-05-02,60,4,29830
BKG02658,PKG0025,USR0269,2024-10-22,2024-11-01,10,2,30220
BKG02659,PKG0023,USR0376,2024-06-29,2024-08-13,45,2,144490
BKG02660,PKG0042,USR0192,2024-05-17,2024-05-22,5,1,73810
BKG02661,PKG0028,USR0102,2025-05-29,2025-09-26,120,2,24750
BKG02662,PKG0032,USR0057,2024-08-05,2024-11-03,90,2,50980
BKG02663,PKG0051,USR0096,2024-07-06,2024-08-05,30,5,80720
BKG02664,PKG0032,USR0389,2025-02-22,2025-04-08,45,4,116330
BKG02665,PKG0032,USR0226,2025-10-01,2025-11-15,45,6,170660
BKG02666,PKG0005,USR0056,2024-06-19,2024-07-04,15,4,97190
BKG02667,PKG0052,USR0041,2025-01-21,2025-02-20,30,10,91260
BKG02668,PKG0022,USR0064,2024-12-16,2024-12-26,10,2,22300
BKG02669,PKG0014,USR0016,2025-05-04,2025-05-24,20,2,15910
BKG02670,PKG0020,USR0249,2024-04-13,2024-05-28,45,10,263600
BKG02671,PKG0029,USR0005,2024-01-08,2024-02-22,45,3,62820
BKG02672,PKG0037,USR0341,2024-02-12,2024-02-17,5,3,166090
BKG02673,PKG0053,USR0050,2024-01-08,2024-01-13,5,2,91780
BKG02674,PKG0053,USR0193,2024-09-29,2024-10-09,10,3,109110
BKG02675,PKG0044,USR0249,2024-12-11,2024-12-31,20,1,71720
BKG02676,PKG0056,USR0310,2025-01-14,2025-01-24,10,3,140020
BKG02677,PKG0051,USR0350,2024-11-18,2025-01-17,60,2,32570
BKG02678,PKG0059,USR0123,2025-02-12,2025-03-04,20,4,87980
BKG02679,PKG0028,USR0194,2024-12-30,2025-01-29,30,8,108650
BKG02680,PKG0012,USR0170,2024-01-04,2024-01-14,10,3,172870
BKG02681,PKG0060,USR0234,2025-02-15,2025-04-01,45,5,30520
BKG02682,PKG0011,USR0372,2024-05-22,2024-06-11,20,4,162300
BKG02683,PKG0014,USR0014,2025-06-27,2025-07-17,20,5,27990
BKG02684,PKG0052,USR0144,2024-09-11,2024-10-11,30,2,19090
BKG02685,PKG0030,USR0189,2025-05-01,2025-06-30,60,4,329730
BKG02686,PKG0028,USR0264,2024-07-11,2024-10-09,90,1,13210
BKG02687,PKG0036,USR0002,2024-11-25,2024-12-10,15,2,15670
BKG02688,PKG0044,USR0009,2024-02-16,2024-03-07,20,2,123000
BKG02689,PKG0043,USR0377,2025-03-30,2025-04-29,30,5,168680
BKG02690,PKG0018,USR0120,2025-02-13,2025-06-13,120,2,25140
BKG02691,PKG0009,USR0379,2024-03-24,2024-09-20,180,1,10140
BKG02692,PKG0033,USR0179,2025-05-02,2025-06-16,45,10,219550
BKG02693,PKG0018,USR0338,2024-04-12,2024-04-17,5,4,75320
BKG02694,PKG0034,USR0376,2025-09-13,2025-10-03,20,1,41280
BKG02695,PKG0055,USR0100,2025-06-16,2025-07-01,15,2,37430
BKG02696,PKG0051,USR0293,2025-05-31,2025-06-30,30,2,30180
BKG02697,PKG0045,USR0017,2024-03-30,2024-04-09,10,1,42580
BKG02698,PKG0029,USR0155,2025-07-15,2025-08-14,30,8,167590
BKG02699,PKG0031,USR0240,2025-04-01,2025-05-16,45,6,204760
BKG02700,PKG0019,USR0060,2025-07-07,2025-08-21,45,2,59230
BKG02701,PKG0054,USR0124,2024-06-23,2024-07-13,20,4,73560
BKG02702,PKG0047,USR0386,2024-04-01,2024-05-16,45,2,56630
BKG02703,PKG0036,USR0055,2024-01-30,2024-02-14,15,4,26310
BKG02704,PKG0023,USR0083,2024-11-30,2024-12-30,30,3,231540
BKG02705,PKG0058,USR0197,2024-08-13,2024-08-28,15,2,64180
BKG02706,PKG0002,USR0369,2025-05-02,2025-07-31,90,1,7990
BKG02707,PKG0013,USR0344,2024-05-19,2024-06-08,20,3,69330
BKG02708,PKG0022,USR0274,2025-05-18,2025-06-07,20,4,28170
BKG02709,PKG0017,USR0047,2024-12-06,2024-12-08,2,2,64030
BKG02710,PKG0002,USR0115,2025-09-07,2025-09-22,15,1,9950
BKG02711,PKG0042,USR0034,2025-01-21,2025-02-05,15,2,114180
BKG02712,PKG0013,USR0368,2025-01-25,2025-07-24,180,6,112140
BKG02713,PKG0046,USR0335,2025-07-29,2025-11-26,120,4,101670
BKG02714,PKG0019,USR0224,2024-08-16,2025-02-12,180,1,25960
BKG02715,PKG0006,USR0133,2024-03-30,2024-04-14,15,2,25580
BKG02716,PKG0021,USR0058,2025-08-29,2025-09-03,5,2,49060
BKG02717,PKG0034,USR0097,2024-04-28,2024-06-12,45,3,112980
BKG02718,PKG0003,USR0294,2024-11-16,2025-01-15,60,6,749280
BKG02719,PKG0028,USR0195,2024-01-02,2024-01-12,10,1,18220
BKG02720,PKG0025,USR0160,2025-07-02,2025-07-17,15,2,24980
BKG02721,PKG0029,USR0098,2025-03-09,2025-03-19,10,1,24880
BKG02722,PKG0017,USR0164,2024-05-09,2024-06-23,45,2,45670
BKG02723,PKG0060,USR0267,2025-08-27,2025-10-11,45,6,29950
BKG02724,PKG0052,USR0114,2024-01-10,2024-01-30,20,2,24110
BKG02725,PKG0042,USR0276,2024-11-19,2024-12-09,20,1,66010
BKG02726,PKG0027,USR0075,2024-10-30,2024-11-14,15,1,11990
BKG02727,PKG0001,USR0113,2025-04-11,2025-05-11,30,6,283770
